Time,Mass,Temperature,Pressure,Mass_Flow_Rate
3.868686868686869,12.923313504380982,237.29865258840778,8803164.287329117,-1.8476368273807657
3.909090909090909,12.848919553459705,236.7512955816805,8732299.62671893,-1.834880926425098
3.94949494949495,12.775038916055504,236.20583020722975,8662086.164217519,-1.8222276503781096
3.98989898989899,12.701667464781341,235.66224775859934,8592517.175476598,-1.8096760567270016
4.030303030303031,12.628801110133908,235.12053957936573,8523586.013210487,-1.7972252126857997
4.070707070707071,12.55643580010432,234.5806970627941,8455286.106226746,-1.7848741950841553
4.111111111111111,12.484567519790602,234.04271165149595,8387610.958468268,-1.7726220902571603
4.151515151515152,12.413192291016463,233.50657483709014,8320554.148069761,-1.7604679939368093
4.191919191919192,12.342306171953982,232.9722781598668,8254109.326426883,-1.74841101114477
4.232323232323233,12.271905256749454,232.43981320845293,8188270.217277279,-1.7364502560863269
4.272727272727273,12.201985675155788,231.9091716194821,8123030.615795758,-1.7245848520459857
4.313131313131313,12.132543592166543,231.38034507726547,8058384.387700073,-1.7128139312840172
4.353535353535354,12.063575207656053,230.8533253134663,7994325.468370202,-1.7011366349345711
4.3939393939393945,11.995076756022947,230.32810410677678,7930847.861979132,-1.6895521129049635
4.434343434343434,11.927044505836935,229.80467328259704,7867945.64063496,-1.6780595237761085
4.474747474747475,11.859474759491528,229.2830247127176,7805612.943535923,-1.6666580347044635
4.515151515151516,11.79236385285834,228.7631503150034,7743843.976135343,-1.6553468213248663
4.555555555555555,11.725708154947265,228.2450420530809,7682633.009319162,-1.644125067654852
4.595959595959597,11.659504067569541,227.7286919360277,7621974.378594025,-1.6329919660000294
4.636363636363637,11.59374802500424,227.21409201806384,7561862.483286035,-1.6219467168605701
4.6767676767676765,11.52843649367003,226.70123439824695,7502291.7857514005,-1.6109885288390802
4.717171717171718,11.463565971798557,226.19011122016815,7443256.810596283,-1.6001166185493083
4.757575757575758,11.399132989113417,225.68071467165177,7384752.143908492,-1.589330210526261
4.7979797979797985,11.335134106511637,225.17303698445667,7326772.432498757,-1.5786285371372681
4.838383838383839,11.271565915748603,224.66707043397977,7269312.383152123,-1.568010838494129
4.878787878787879,11.20842503912779,224.16280733896278,7212366.761890249,-1.5574763623665189
4.91919191919192,11.145708129192032,223.66024006120008,7155930.393242327,-1.5470243640961912
4.95959595959596,11.083411868420157,223.15936100524993,7099998.159527015,-1.536654106512501
5.0,11.021532968925774,222.6601626181473,7044565.000143191,-1.526364859848792
5.1020408163265305,10.867093400205562,221.40686376096215,6906756.33343849,-1.500735078196526
5.204081632653061,10.715243474266494,220.1641169622263,6772020.06238847,-1.4756059798723662
5.3061224489795915,10.565932672103175,218.93180409714796,6640279.341221296,-1.45096641778438
5.408163265306122,10.419111597896801,217.70980868925312,6511459.453840321,-1.4268055232630616
5.510204081632653,10.274731950999879,216.49801588286135,6385487.749080631,-1.4031126983558604
5.612244897959184,10.13274649869519,215.29631241609684,6262293.578106841,-1.3798776083556312
5.714285714285714,9.993109049705575,214.1045865944217,6141808.233875625,-1.3570901745552997
5.816326530612245,9.855774428431804,212.92272826468104,6023964.892589413,-1.3347405672212713
5.918367346938775,9.720698449896593,211.75062878964798,5908698.557070501,-1.3128191987784148
6.020408163265306,9.587837895373536,210.58818102305767,5795946.001987529,-1.2913167171996789
6.122448979591837,9.457150488680398,209.43527928511978,5685645.72086882,-1.2702239995936626
6.224489795918368,9.328594873116936,208.29181933849895,5577737.874839665,-1.2495321459836901
6.326530612244898,9.202130589027973,207.15769836475286,5472164.2430228945,-1.2292324732721651
6.428571428571429,9.077718051973187,206.0328149412181,5368868.174544467,-1.2093165093842047
6.530612244897959,8.955318531485567,204.91706901833442,5267794.54208795,-1.189775987584755
6.63265306122449,8.834894130401153,203.8103618973972,5168889.696943879,-1.1706028409635985
6.73469387755102,8.716407764743195,202.71259620872965,5072101.425502027,-1.151789197082864
6.836734693877551,8.59982314414441,201.62367589026516,4977378.907136517,-1.1333273727818132
6.938775510204081,8.485104752791557,200.54350616653144,4884672.673435633,-1.1152098691338959
7.040816326530612,8.37221783087704,199.47199352802755,4793934.568729918,-1.0974293665512007
7.142857142857142,8.26112835654272,198.40904571098557,4705117.711873879,-1.0799787200316247
7.244897959183674,8.151803028301646,197.35457167750877,4618176.459238314,-1.0628509545442306
7.346938775510204,8.044209247923797,196.30848159607837,4533066.368871818,-1.0460392605484266
7.448979591836735,7.938315103772381,195.27068682242054,4449744.1657915125,-1.0295369896427289
7.551020408163265,7.834089354577723,194.2410998807271,4368167.70836462,-1.0133376503390548
7.653061224489796,7.731501413636113,193.2196344452214,4288295.95574381,-0.9974349039585856
7.755102040816327,7.630521333421386,192.2062053220628,4210088.93632061,-0.9818225606454021
7.857142857142858,7.53111979059744,191.2007284315824,4133507.717162528,-0.9664945754942171
7.959183673469388,7.433268071420197,190.20312079084323,4058514.3744007032,-0.9514450447886449
8.061224489795919,7.336938057517933,189.213300496518,3985071.9645361793,-0.9366682023465821
8.16326530612245,7.242102212039201,188.23118670807804,3913144.4966339814,-0.9221584159693764
8.26530612244898,7.1487335661579285,187.2566996312867,3842696.9053753214,-0.9079101839915776
8.36734693877551,7.056805705925572,186.2897605019911,3773695.0249393247,-0.8939181319281703
8.46938775510204,6.966292759460557,185.3302915702063,3706105.563686673,-0.8801770092162912
8.571428571428571,6.87716938446549,184.37821608448516,3639896.0796185704,-0.8666816860485365
8.673469387755102,6.789410756062953,183.43345827656907,3575034.9565853635,-0.8534271502950525
8.775510204081632,6.702992554940956,182.4959433463127,3511491.381220081,-0.8404085045117058
8.877551020408163,6.6178909557994,181.56559744687823,3449235.3205730207,-0.827620963031712
8.979591836734695,6.53408261608915,180.64234767019272,3388237.5004243534,-0.8150598491381871
9.081632653061224,6.4515446650356285,179.72612203266385,3328469.3842525505,-0.8027205923151775
9.183673469387756,6.370254692938968,178.81684946114837,3269903.152837171,-0.7905987255747888
9.285714285714285,6.290190740743172,177.91445977916882,3212511.684475388,-0.7786898828581336
9.387755102040817,6.211331289866766,177.0188836933724,3156268.5357922236,-0.7669897965078654
9.489795918367347,6.133655252287836,176.13005278022868,3101147.9231253224,-0.7554942948101694
9.591836734693878,6.05714196087639,175.24789947295955,3047124.70446559,-0.7441992996041147
9.693877551020408,5.981771159967337,174.37235704869857,2994174.3619358344,-0.7331008239563764
9.795918367346939,5.907522996167483,173.50335961587362,2942272.984790037,-0.7221949698993704
9.89795918367347,5.834378009390165,172.64084210180954,2891397.2529165656,-0.7114779262309254
10.0,5.762317124111358,171.78474024054574,2841524.420829172,-0.7009459663736668
